-2.696282122627135180e+00,-8.019654621469904043e+00,-4.488574923523912297e+00,1.194698112051496564e+00,1.268926643689237466e+00,5.084919014439390761e-01,8.425006368010069802e-02,2.043828027782846612e-01,1.143486377997179546e-02,-3.624024958774482025e-02
-1.407706463059309021e+00,-9.241462847198403940e-01,-3.865927487611537039e+00,1.805622099226736443e+00,-3.649880021088390269e-01,-4.992205196666373301e-01,1.032433668633133683e+00,-9.263908271099472458e-01,3.088934968972945061e-01,-2.097944143328736022e-01
-6.484303594784976532e+00,-2.094162412576135335e+00,-5.306602355748800681e-01,-3.943720235943510288e-01,1.467471147932884572e-02,-9.470444628359505623e-01,-1.791270425250939685e-02,3.018932157886231593e-01,-8.943816143161177623e-02,-2.294366213509110020e-01
-4.562315036646352739e-01,6.547960995029040276e+00,2.024936457474729501e+00,1.352802548050220821e+00,-1.544190581559340192e+00,7.629357435944488230e-01,-9.094293169269865862e-01,9.105170164680367328e-01,-4.672668789557515301e-01,6.434017615301759196e-01
-5.186822833034022473e+00,1.773967711858113461e+01,-4.599769313904455537e+00,-9.958318413458737695e-01,5.786761381419860406e-01,-8.054500019874089034e-02,-6.909129074200624776e-02,7.286857070802734704e-01,-8.129433726912694835e-01,-7.214890158269632314e-01
7.114677127279396274e+00,3.812989199968685128e+00,7.037256454046801224e+00,7.112712405389050030e-01,1.476473085014012199e+00,-3.560539762684816201e-01,-1.660803180284173175e+00,1.135419460507765876e+00,9.655556064026249441e-01,1.021749546131389241e+00
-8.658558549377811886e+00,-6.908796522574304433e+00,2.846643890549321654e+00,-1.795740313059565940e+00,-2.202327608935574776e-01,-1.241210066869116030e-01,6.431798322484467978e-02,-1.060258892180648838e-01,1.871781253258282540e-01,-6.271474021911457863e-02
-5.872953582288965357e+00,-6.692127845820170506e+00,2.901889944891998141e+00,-5.739279772916735523e-01,-8.092041291840640360e-01,6.024638781724469538e-01,3.176656672844072049e-01,-6.597366107546641656e-01,4.197695243871287230e-01,-5.802133016107580143e-02
2.364818152155749331e+01,-3.461739626418514515e+00,-1.325794786348069687e+00,-1.304521844575903033e+00,-4.001351045787747696e-01,1.330934424458810328e-01,1.158569109383186913e+00,-1.588744875540304635e+00,-5.231832037142091218e-01,-3.474549361828955796e-01
-2.934140857462511409e+00,-7.669909385833102000e+00,-4.155218528061788597e+00,1.614721110823497341e+00,1.108049226644496565e+00,4.032672154809873732e-01,-7.000792211527766540e-01,1.145937595950680538e-01,7.306343578269253181e-02,-3.290420359561361807e-01
-1.064389864278392661e+00,-1.902693760519358124e+00,-3.608987417404608600e+00,3.671440006153176228e+00,-1.031010639842524057e+00,-5.591330503520925976e-01,-4.447440447210119219e-01,-7.041085574291392479e-01,3.163354196882634528e-01,-3.027868002415188831e-01
-6.498998360842161759e+00,-1.459809480188164477e+00,1.698260659270545703e-01,-5.426516626686131439e-02,-7.829138425358457276e-01,-3.795006843867815977e-02,-1.739820216321490698e-01,3.453782671314397645e-01,-7.913866763731967069e-01,-3.484946303110869614e-01
-7.812762717689156755e-01,8.014059067959903970e+00,1.160607196123073726e+00,8.284901805365324501e-01,-1.988348861333907092e+00,1.378744163622238394e+00,1.898406379201178940e+00,6.845869054014850352e-01,-1.224084660641825278e-01,7.548227735202031052e-01
-5.569234918390448819e+00,1.465556262215780414e+01,-3.220953088866109315e+00,-1.125117468936979392e+00,-1.529558692197244552e-01,3.480304471291899571e+00,2.097266299137819701e+00,9.591771492705777336e-01,-1.202067216057062682e+00,-5.114302291091948893e-02
8.659126700240006969e+00,4.263856605295615942e+00,5.737427317290331175e+00,-2.200817807056867359e+00,1.947693833171234790e+00,-2.515360715412996218e+00,7.272838781461954394e-02,5.915326957185021994e-01,4.672205376681267674e-01,7.210087959256989976e-01
-8.538271323361962928e+00,-6.089097499473706598e+00,2.943025105014739129e+00,-1.387085139418330337e+00,-4.448404497027489968e-01,-7.994391659256603333e-01,-6.769828627884112715e-02,-3.251915290622666710e-01,2.926202078811133700e-01,-3.772456176828055674e-01
-6.274095447392890712e+00,-7.213192232857061015e+00,2.392823903816884812e+00,-9.293546210263567975e-01,-4.650876067727066632e-01,4.112485919234828979e-01,-4.200233715864476469e-01,-5.182825272021708285e-01,2.440640625901112637e-01,-3.822069731102704648e-01
2.300128034325728166e+01,-2.598775936541937615e+00,-1.418550553839579731e+00,-4.180110948078150646e-01,1.809414209591724498e+00,-1.761681442189179991e+00,-2.261874120782392250e+00,-1.147686163423496497e+00,7.225586948841354884e-01,3.150875107668361097e-01
-3.519340367822406890e+00,-7.818870679377385002e+00,-3.372956121914290506e+00,1.256759571810512233e+00,1.055715728221506389e+00,4.426548515039337994e-01,-4.461318524071162250e-01,1.027437567589090939e-01,1.807042428881427687e-01,-2.901693944583944584e-01
-1.035296144998869572e+00,-2.597979073580655829e+00,-3.898514016565948204e+00,3.736824918616573399e+00,-4.900547905084648437e-01,-4.813911646969076807e-01,-3.471334396516228410e-02,-1.047754157804932529e+00,8.584888696831300958e-01,8.094808895537856930e-02
-6.677059079009024956e+00,-1.244834124995796598e+00,2.966802105926343303e-01,-2.864757517494124217e-01,-8.880667065138440064e-01,5.103069277042688867e-01,-3.864928733329257571e-01,6.769264851611472844e-01,-9.735273786711533539e-01,-4.533173291661153348e-01
-7.315087291017571269e-01,8.434771884042049805e+00,2.206850532307391144e-01,1.434520507791975819e+00,-2.435438258926014399e+00,1.370277313835403243e-01,9.313672660681742155e-01,1.296671104844480560e+00,-8.349115781617930665e-01,3.322343357704770489e-02
-5.519572885538138962e+00,1.359043886605573448e+01,-2.793578018536404084e+00,-7.870069836664894680e-01,-1.181556693173269945e+00,4.193448463587133190e+00,1.836821774202745949e-01,2.320592333748483060e+00,-2.485438310867201572e+00,-3.642585056153523904e-01
9.051331696769370438e+00,5.576579048183053722e+00,5.443937527200665372e+00,-2.470864298647625912e+00,1.759673875222683481e+00,-1.968793472031283409e+00,3.587990132132699017e-01,5.996990211322565933e-01,-1.400787803277899202e-01,4.483805288715407844e-01
-8.664620748034870701e+00,-6.105068810669259882e+00,3.045031256923773633e+00,-1.492013197641939959e+00,-3.633307334825395807e-01,-7.877159308778726166e-01,2.057992352376173117e-01,-5.276207018491395617e-01,5.042202821796887280e-01,-2.939669961786973151e-01
-6.572538847383730953e+00,-7.269586071724758902e+00,2.255628162078301191e+00,-9.129530224300761443e-01,-2.570042604150478693e-01,2.728020025346101218e-01,-1.681428537615620167e-01,-7.133123041091670169e-01,5.953269319960718953e-01,-8.294633516528415740e-02
2.366860510511941484e+01,-2.565451037932992229e+00,-1.196914053009463297e+00,-4.787917440835225968e-01,2.800061839574988554e+00,-2.318339409107423865e+00,-6.441667684725699283e-01,-2.707945537882041176e+00,2.295215721280906340e+00,9.221065091798767988e-01
-3.518661516137900236e+00,-7.813427658227317885e+00,-3.468532719014368215e+00,1.227006562473298201e+00,1.159241315485208812e+00,4.701750087845351089e-01,-2.179466385594893418e-01,3.860700241611539352e-01,8.463654261286167324e-02,-2.000961971465712586e-01
-9.764675293887985497e-01,-2.655944203462234476e+00,-3.899570227023182678e+00,3.913434285568643478e+00,-6.313221050556767633e-01,-3.685071232617886938e-01,4.047724220004506046e-01,-1.048910549154310479e+00,9.477797796883982162e-01,1.830922582225018025e-01
-6.893888044284056882e+00,-2.417645399542600160e+00,6.297080646414799920e-01,-1.942529121942630776e-02,-1.039892811830072317e+00,-4.094332639554718600e-01,-3.151355503999321295e-01,1.233111882279879223e+00,-1.200134410591110479e+00,-5.549247972161606146e-01
-1.212702561701596959e+00,9.389774966816180068e+00,4.848103806408018412e-01,1.303126114846560268e+00,-2.934510018857593217e+00,8.306003632378414769e-01,3.136617929266987126e-01,5.166933835279300391e-01,-1.082090210374115236e+00,4.544890081833523610e-01
-6.325639731593177828e+00,1.175316426695228778e+01,-2.421243026845906421e+00,-7.388634544412192584e-01,-1.592061508868481301e+00,2.787549926516391441e+00,-2.465870001407368672e+00,1.907399571569605934e+00,-3.127584515384203900e+00,-2.156965158832556462e+00
8.778004760693766784e+00,6.025219687745236641e+00,5.070541949046657670e+00,-3.406913294171348028e+00,1.662544028030161547e+00,-1.076376007232116461e+00,1.179636951463479466e+00,2.361974961343236423e-01,6.400045177819790876e-01,7.981211041404879802e-01
