1.894443086027351910e+02,6.873217146745288630e+01,3.297958238425756861e+01,-7.031660395413291909e+00,3.347870390029432208e+00
2.214560756582583281e+02,8.592898651723027115e+01,4.153324463676921141e+01,-8.345313281089982382e+00,2.877392607629451149e+00
2.157647812974489341e+02,1.171588480809719925e+02,4.370743737805931062e+01,-9.477013800898225426e+00,4.085197718701901515e+00
2.720430988689203105e+02,9.232879244666848706e+01,5.396510358556557918e+01,-9.070426401268772310e+00,7.309538420825363758e+00
2.165909605592096057e+02,7.863412886629352272e+01,4.600678614680026612e+01,-1.107877752567842933e+01,1.115179468580540068e+00
2.456945872494904677e+02,1.080732849192789899e+02,5.090782452797791535e+01,-1.442405617908398874e+01,4.260845887483398542e+00
1.994942586437769307e+02,7.951430180831830796e+01,4.033253425891820854e+01,-1.060634375154094933e+01,7.156739494420774506e+00
2.082174935801001823e+02,9.494796280256437626e+01,4.273704984913966598e+01,-1.029308186440602668e+01,5.076128305219589798e+00
2.489917353948889343e+02,9.894264300708076121e+01,5.267986019004207776e+01,-1.198285743793578639e+01,8.418898456548895126e+00
2.604801137287880692e+02,1.049238501613423296e+02,5.025296173620576923e+01,-4.598774361551305034e+00,8.043687771058218416e+00
2.269151915882260369e+02,7.623833404381613832e+01,4.806171612330843601e+01,-3.750986433403813880e+00,6.637693490933736840e+00
2.456870527245793312e+02,9.375250048327482943e+01,4.547163967361326087e+01,-3.916531658152833106e+00,6.175834088308770120e+00
2.661609134518333803e+02,7.943533542276992421e+01,4.375475951712633815e+01,-6.624833718100254565e+00,6.732218299307363374e+00
2.274152038797727755e+02,8.609248392167910424e+01,4.920410456890789419e+01,-7.361841681021939365e+00,3.782611861519731278e+00
2.433378300862363233e+02,9.315834115381277059e+01,4.324324194944841793e+01,-1.080550524447872540e+01,6.981504135973787939e+00
1.908235030617871644e+02,1.002071085411910332e+02,4.359244284775265754e+01,-6.716886152639206742e+00,6.124409859017566404e+00
2.322578331768004318e+02,1.004192203298332942e+02,3.926231812100448337e+01,-1.039893162263128090e+01,5.440295293410329691e+00
2.776974748399918553e+02,1.036872915629923853e+02,5.251647104138460520e+01,-1.143509856604637775e+01,5.877567563192680034e+00
2.304586054610039128e+02,1.046467122623764112e+02,5.345679091705481056e+01,-1.116712336404126305e+01,5.025934147932309415e+00
1.917070566640012146e+02,9.346411761683575037e+01,4.952748509239398800e+01,-9.363277182987166825e+00,2.297349004472896361e+00
2.301713805878006838e+02,1.042700696779409384e+02,5.289192629264418599e+01,-1.218345957310205740e+01,3.861351587892883686e+00
2.076822448763400075e+02,1.123285712836628534e+02,5.853012450659664978e+01,-1.113634288884791168e+01,4.325931026082131758e+00
2.350576255152799945e+02,7.127133802936830875e+01,4.084967783515809714e+01,-8.214907465677347531e+00,4.776576608514890410e+00
2.117621277765980494e+02,1.165703699744880169e+02,4.850144693399082030e+01,-6.988730916301242324e+00,5.191232142209147860e+00
2.400221633499220388e+02,1.069185523452904789e+02,4.634184271852839743e+01,-9.584132704531414859e+00,9.533932760400722017e+00
2.593904258986710261e+02,9.899572088897562594e+01,5.420383356107228678e+01,-1.368628338131686384e+01,4.735599153143908779e+00
2.173664018261810043e+02,1.116157788678916631e+02,5.382082379836810304e+01,-1.028610575981793218e+01,3.991319711810499271e+00
1.982177403169678200e+02,8.907212753122993831e+01,4.921515417900423017e+01,-1.003663558924306010e+01,-5.410787939850721928e-01
2.138775570385593312e+02,7.713882584674682619e+01,3.714877001496759590e+01,-1.023017894122829752e+01,5.435624447279689520e+00
2.311565613422666559e+02,9.092694160953398352e+01,4.204729581465549870e+01,-8.391260200000004943e+00,7.240184756310215519e+00
2.180485803458789178e+02,1.279024158423186179e+02,4.188284028299733563e+01,-6.500983966081472332e+00,2.810602274009319945e+00
2.133641816857796130e+02,1.262736705108768405e+02,4.225780572470506513e+01,-8.411368508734993199e+00,6.256313789742297793e+00
2.016618809341129293e+02,1.159755583624528583e+02,3.894395421959370651e+01,-7.166938858035839743e+00,3.565676532769673113e+00
3.003185931395833563e+02,5.242837803931884366e+00,2.046045805377860916e+01,7.963602192526694878e+00,2.374375350269595231e-01
3.425030747998911238e+02,2.098928581998596954e+01,3.018748382949089049e+01,5.732467791133084134e+00,-4.325498530229503480e+00
2.345563905075045739e+02,2.208673895376486485e+01,1.545526004223859218e+01,8.004091697582556009e+00,1.254730119995131288e+00
2.607034009270391834e+02,1.494181727816538263e+01,2.058544799424066341e+01,6.299465953580687838e+00,-1.519975656198981007e+00
2.475737173454904507e+02,1.616088864184407470e+01,8.705504100617847740e+00,1.071310341432258184e+01,3.906142233620688131e+00
2.678367437807235092e+02,3.419646974596287237e+01,2.032864412605471927e+01,6.984726884543463576e+00,-3.552343706692138170e-01
2.380504667595997148e+02,1.528304057643509140e+01,1.202467954019708252e+01,8.685578104051279169e+00,4.044569233701557742e+00
2.290534194193283497e+02,1.538642367844520464e+01,1.360762040317825772e+01,7.596667840935563021e+00,1.440748530522191206e+00
3.700169616993716204e+02,2.059551361991358220e+01,3.700400041362636472e+01,6.402645528161742483e+00,-4.239252498421784310e+00
2.929254849537825862e+02,4.634511026846306336e-01,-2.553060685088457404e-01,1.469591420612012556e+01,5.782891781665720821e+00
2.607330525716398029e+02,5.810733666883884041e+00,7.731572868978751067e+00,8.035226783317501287e+00,1.838883373285835399e+00
2.473307058136219041e+02,1.694944459322055863e+01,1.301762340579131383e+01,7.898573749664210553e+00,2.748225808381907331e+00
2.593041368571535941e+02,5.257238495527322364e+00,6.124648434665280305e+00,8.631582541012843279e+00,2.161717115070207917e+00
2.368467920112917966e+02,2.502916997631218621e+01,1.544637642463871785e+01,6.301320032542161442e+00,-5.022580398262999068e-02
2.735209512751463876e+02,5.111818675392763112e+01,1.793462576993944424e+01,5.850339289265267695e+00,-1.380575831522128150e+00
2.082579693160784018e+02,2.320416634604786665e+01,1.359278376826038581e+01,4.678599701497645924e+00,5.168950962923672954e-01
2.253534027908166877e+02,1.973272939383003433e+01,4.602689370033105298e+00,9.260709579596660745e+00,2.964078933877259736e+00
2.378540103126174188e+02,3.539466598249648399e+01,1.769912059865480458e+01,6.101219897320817154e+00,1.131442212253221946e-01
2.770047811485289913e+02,-6.764060634494842184e+00,-2.358520709483342159e+01,1.543644881933206392e+01,1.215598753509489782e+01
2.580466874490179521e+02,1.815849862263551628e+01,2.369201886491272901e+01,4.908925283320170863e+00,-4.106329247010165773e+00
2.781147352967115012e+02,8.127305802801355838e+00,2.267036473022464804e+01,6.192393647403247492e+00,-2.583289700828317770e+00
2.815562672770089421e+02,3.626443455413365768e+01,2.695161028203695253e+01,5.947947509096339402e+00,-1.527060390618438124e+00
2.401926794484189429e+02,1.446659203585644171e+01,1.636929673553440168e+01,7.319486398694394325e+00,3.047767562826116716e+00
2.506217316359806091e+02,1.147448845123446226e+01,1.189074679558499348e+01,8.996439985180826326e+00,4.758541893635086950e+00
2.468184911036623248e+02,1.994714725155950674e+01,1.238344780196353234e+01,8.273236290693963824e+00,2.710118673768643127e+00
2.551889067059934746e+02,2.122534566892225882e+01,8.061353356285625438e-01,1.269315193848078138e+01,5.999230004451617582e+00
2.483211751375212089e+02,1.542961650158693843e+01,2.366583568243378366e+01,4.948001361915691731e+00,-2.543836489471571483e-01
2.496835530756870298e+02,1.419739025481618810e+01,1.498044634736463721e+01,7.172029327096892004e+00,1.594032638912302513e+00
2.589233978560627065e+02,2.044504776585397110e+01,2.563928503937856362e+01,3.711770896732512703e+00,-1.352896470223815761e+00
3.624998720005739870e+02,1.635105995495149145e+01,3.597057231026003166e+01,5.471772916305587486e+00,-3.118624647668023275e+00
2.396060968534404765e+02,1.257729084287272769e+01,-3.039764209963077057e+00,9.315291849617514330e+00,3.559535467050952029e+00
2.173287262603620036e+02,1.673610670224843489e+01,4.934198259784560392e+00,7.920827099521597248e+00,4.373923244419180456e+00
2.348662931968111423e+02,9.888534813109373545e+00,-6.936478360637940099e+00,9.336931145455148240e+00,6.333092153437968719e+00
2.747234090644578828e+02,3.628168186676329121e+00,-2.959202986475997221e+00,1.258602507331771392e+01,3.589106645913777704e+00
2.585995048942971835e+02,1.018675100169653547e+01,1.371044031241501138e+01,6.758540575023198826e+00,-6.638586544257025768e-01
3.127440946293619390e+02,-1.122259296207846546e+01,-8.497335747547095863e+00,1.630552804755129159e+01,8.890967098935750101e+00
2.488104363320981065e+02,1.681697556422666295e+01,1.192431558581300344e+01,9.172159696677447016e+00,2.609910035283751206e+00
2.294424553324227816e+02,9.461531918757021486e+00,-2.899486687454073230e+00,1.030763577701888423e+01,5.638079211875320240e+00
2.416043549873677989e+02,8.681835167892892002e+00,-1.173682580772393536e+01,1.403232327771589993e+01,9.866355911946349977e+00
2.535805988007870440e+02,3.536327294694453727e+00,-1.127140815016207398e+01,1.322923493523168048e+01,7.827987345176754985e+00
2.452052194096923472e+02,8.351193549385573789e+00,5.787742665450448243e-01,1.140413678252810570e+01,5.143474167557396726e+00
2.569171007111099811e+02,1.653799410014962845e+01,2.148713507843420700e+01,4.356566367549936203e+00,-2.433660207526685326e+00
2.197473194484002761e+02,2.539250803108128451e+01,1.717317442851626197e+01,4.755180739660076483e+00,-2.434194362005652756e-01
4.115375120570432728e+02,3.112935298405805895e+01,4.837264000686474930e+01,3.265207085712252155e+00,-1.005672863775104986e+01
2.738188309344626532e+02,2.247080060384901756e+01,2.045040327112837630e+01,7.461621340445889317e+00,1.632510906438973564e+00
2.464831336345003479e+02,1.167162377392173234e+01,2.135404508891507191e+01,5.163038316206748135e+00,-1.214454486612672302e+00
2.634747891266130750e+02,1.347010128610861379e+01,2.113218363489172447e+01,6.379835099484723493e+00,-1.226880069619598057e+00
7.981838066306998769e+01,1.606774826933432507e+02,-7.877677140190544325e-01,-3.835838399771453577e+00,-1.188643939730715804e+00
2.068681150099968136e+01,1.938631536636877399e+02,-4.692953261310417012e+00,-6.015824233412370159e-01,-1.537338104731095001e+00
5.520531706642933578e+00,1.664215680492869183e+02,-9.767981040091658684e+00,1.217270995235355535e+00,-6.911875046569962988e-01
1.797769226019623545e+01,1.408351759508058194e+02,-4.853812592586362662e+00,-2.463026276849618945e+00,2.786370843685504362e+00
8.309281898776736952e+00,1.720067998556873476e+02,-9.402396669802708828e+00,9.307311517086288566e-01,2.873637478605992612e-01
1.948016938094775341e+01,1.665423939960884354e+02,-7.015672357467301445e+00,5.752123829499978802e-01,1.877678912710216252e+00
2.586559234743113578e+01,1.729185635003238701e+02,-6.602769537131847777e+00,-2.414537757693631992e+00,-1.552516803723724692e+00
2.759491220623873886e+01,1.902222193146434392e+02,-3.770883074191693662e+00,-5.411181052138795966e-01,-1.514080555964831820e-01
2.708655663269606961e+01,1.519580096988774471e+02,-4.269960559170908887e+00,-1.813134494140808073e+00,6.861178223684978317e-01
2.635911973006894371e+01,1.636630742172777389e+02,-1.194365524653785471e+01,-2.238293604151974314e+00,8.530337826363407761e-01
1.634116204488075397e+01,1.578020918780501916e+02,-1.471419648726439533e+01,1.363392636021508508e+00,-4.650405106990127546e-01
2.067158797428792738e+01,1.795631926494549759e+02,-1.034832677656236299e+01,-1.579615879464430606e+00,-5.893805442601935951e-01
1.966413236618212323e+01,1.591924908992560290e+02,-9.915408861808874263e+00,5.447404628206173882e-01,1.273102250208384634e+00
1.963341254372085132e+01,1.977630038557381340e+02,4.584513984765480110e+00,-2.622613104016192409e+00,3.958666498175178461e-02
4.837789896047363314e+00,1.629897488792199454e+02,-5.554211886113444407e+00,-4.202748549164729841e-01,-4.641935219588111394e-03
7.320166308769562313e+00,2.122126145090276168e+02,-1.585358212784661713e+00,-2.639997877367558310e+00,-4.133512201017479626e-01
3.763913674824978983e+01,1.620435181731751015e+02,-4.803706279951416747e+00,-5.496468277517005951e-01,-3.080683610243998283e-01
2.520425936166756742e+01,1.730286995409185806e+02,-6.638311101351107801e+00,-1.728679880526836632e+00,-1.827198504527518974e+00
6.725124620153847488e+00,1.593608459713013872e+02,-3.456630792584332035e+00,-2.000561639288780835e+00,6.615838945925114345e-01
2.047372720228243637e+01,1.340427196457084733e+02,-9.456766982629551066e+00,8.027863482724144628e-01,6.291934038648798744e-01
2.840780884614384405e+01,1.498734804243617873e+02,-8.000639873624763254e+00,-1.573583835008394161e+00,1.860460945470482130e+00
2.985441878992046583e+01,1.642244983214584977e+02,-5.912210108625478577e-01,-4.661903838836520819e+00,2.049673318953320500e+00
2.111325170571950594e+01,1.636665371033894587e+02,-1.052684718509183703e+01,-1.181638616576070167e+00,1.784263990422697344e+00
1.247774431690569585e+01,1.733978845258127990e+02,-1.356068632043446698e+01,-1.012774790779951362e+00,1.408334127644952583e+00
4.190735313702190012e+01,1.789955671464275611e+02,4.215830083922124771e+00,-3.557273646921010890e+00,1.706516486546964639e+00
2.102272231618105636e+01,1.878032178585498286e+02,-1.649209531022418673e+01,-2.127465167227143183e+00,1.332037673823606827e+00
