5.982338213653492858e+02,2.289851483919085808e+02,1.087561883048758347e+02,2.240875872876694430e+01,-1.025149497136718324e+01,-3.051172852847254369e+00,-3.362681317430752159e+00,-1.319544609899205412e+01,1.469079526190367524e+00,6.508876507879511664e+00
8.213112106693756687e+02,3.096552669232554535e+02,1.308834834369874898e+02,2.132900241151547505e+01,-2.507638029314592742e+01,-4.088088660172813249e+00,-1.349638635733176217e+00,-9.435795451519295440e+00,8.618795382519131465e+00,5.917178889734894476e+00
7.127735398687613042e+02,2.429976717055951667e+02,1.140122274635061927e+02,1.968671455254251867e+01,-1.586316434294777267e+01,7.071247233307971669e+00,4.065800597509386272e+00,-4.769837715465593320e+00,8.429185489939767351e+00,-6.612047670405849509e-01
9.082928794534363988e+02,3.875304334470531558e+02,1.767049987251704692e+02,3.174504329324755858e+01,-1.545541374253202882e+01,1.475271574761894300e+00,-5.731989605174977243e+00,-2.000607492135768339e+01,8.859322723013018930e+00,1.293303002351504105e+01
7.550733303594719246e+02,3.371470395835697218e+02,1.433999774481314944e+02,3.783797276174217927e+01,-2.680582779290902096e+01,4.519610850228094279e+00,5.961603634995039869e+00,-1.630372364070687308e+00,4.193931763732120288e+00,3.736932509052028895e+00
6.364030497254981356e+02,2.527559523809498785e+02,1.230834876349435660e+02,3.388143558643717057e+01,-1.824703342722456512e+01,8.081649848155302962e+00,-1.196552997450148759e+00,-5.928299251379581136e+00,2.304995990839884268e+00,1.187824093569765704e+00
8.240625463608928385e+02,3.002912344831909763e+02,1.412890995321815240e+02,3.297586359259777566e+01,-1.932822556191589669e+01,5.587967944765008355e+00,1.035847774676464939e+00,1.316387969945367331e+00,3.359844872458589649e+00,5.313834547623936366e+00
7.070089247528227361e+02,3.130808189797056116e+02,1.452768994203266288e+02,2.904782665903144334e+01,-2.352940508653908580e+01,9.566642154681927579e+00,-3.381229350123339028e+00,-1.018762701473627885e+01,3.891303307456754901e+00,-4.842956370251960685e-01
6.829214797313878762e+02,2.738978366318532949e+02,1.228024731332783404e+02,3.277337950011286694e+01,-1.886797090144143851e+01,6.664762087775569555e+00,-5.334743880821195106e+00,-5.397903900445705005e+00,5.127742554638660799e+00,-1.195322345630391858e+00
7.917389346257225498e+02,3.246878683232757226e+02,1.428500154273020541e+02,1.761086166446047230e+01,-1.845160659290016980e+01,-2.611247639277245902e+00,6.816235953769442801e+00,-4.606509530367891792e+00,-1.711898433110632611e+00,-3.846500796883698392e-01
6.276137826858772542e+02,3.545679022467526806e+02,1.431363722579014848e+02,3.308191960467124204e+01,-1.247568862491964836e+01,1.394613086037900729e+01,6.104469839958867716e+00,-5.115000145931968945e+00,6.618454609220363771e+00,3.303988012464011526e+00
6.228764207543127895e+02,3.679993468662672171e+02,1.238017352547908700e+02,4.029252704026885112e+01,-1.375529009008637082e+01,9.257445944088594558e+00,2.169188092410021973e+00,-6.140414011876311307e+00,-2.966773725578577547e-01,-2.250099363327548119e+00
6.456374503197228023e+02,3.619679274226825214e+02,1.433890217790316512e+02,3.263206384206504396e+01,-2.109468311264616958e+01,1.177880972743082388e+01,8.004153148461043976e-01,-5.450734602185443478e+00,7.494344515977072518e+00,6.944848710585180385e+00
6.352522447285720091e+02,3.623359231409191352e+02,1.537014825042134021e+02,3.287847310077516738e+01,-2.471471808100699263e+01,6.809159711623496314e+00,-8.585340940470919113e-01,2.661281041494151012e+00,6.282118131644762293e+00,4.484834858353635489e+00
6.332072311220888423e+02,3.079692342121906563e+02,1.402930116288561351e+02,3.590521944095470275e+01,-2.123917567933091988e+01,9.024238921249793322e+00,1.691110604841605358e+00,3.781121053118370767e+00,6.962866992751006734e+00,3.551705374781396696e+00
6.717281692887943336e+02,4.168962000221246740e+02,1.674883412151468178e+02,4.283494967348201499e+01,-2.544911354779276280e+01,1.914983689898514285e+01,1.007056031813758779e+01,7.049430691617146749e-01,3.280002864383074979e+00,7.963726662767436792e+00
6.330354275473046073e+02,3.772124185117907018e+02,1.466853201362703203e+02,3.427874918937865800e+01,-1.871302244820871152e+01,1.638156660585753244e+01,5.380475609657153768e+00,5.740427641080504628e+00,1.022046120099514788e+00,9.057563132345155310e+00
5.685095784901442357e+02,3.412589433421237572e+02,1.239837033826034940e+02,3.517749990776917457e+01,-1.970602398710258285e+01,1.276087485824029955e+01,2.922146846236290951e+00,-1.945070313129592776e+00,1.932165044494442263e+00,2.664329082474307775e+00
5.798729345915248814e+02,3.189209225589135599e+02,1.244952368779672014e+02,3.202622597508177194e+01,-1.359222803656166967e+01,1.927019226831472309e+01,6.146701669902304488e+00,-4.172221655487424741e+00,6.411164890961162044e+00,3.843396549600500034e+00
6.336211504931835634e+02,4.412594021759058478e+02,1.748005403616826072e+02,3.763007204472241796e+01,-1.597389957204661393e+01,1.923095660264156237e+01,6.659307885185347331e+00,6.106851897371885940e+00,7.115980726147042468e+00,-8.605566408317329996e-01
7.964884903058512009e+02,3.024049172880313563e+02,1.404443967085772442e+02,3.440830423754769640e+01,-2.423540898737505955e+01,1.662756041822752096e+01,1.928083670242501491e+00,-1.109617577766135454e+01,5.759704108244077858e+00,-4.452943746865836161e+00
7.103782627435446102e+02,2.875888135044894511e+02,1.364506819164046192e+02,2.942923030669664897e+01,-2.046283436957773816e+01,1.166619554627006039e+01,4.755966448127003865e+00,-5.962593575804435275e+00,4.395758742126317564e+00,-2.780174595402171711e-01
8.220302043562385279e+02,2.946098163120733489e+02,1.431842376979634537e+02,2.877764624119008374e+01,-2.768988522013539821e+01,1.471280672103883447e+01,4.836650307331643361e+00,-8.509392053227466945e+00,-2.342100632464050758e+00,-7.765634933418477104e-01
7.927810353114227837e+02,2.952180723540583926e+02,1.395575225069162286e+02,2.697871541650223648e+01,-2.330539960742252958e+01,1.393595772196695748e+01,4.621931911976878915e+00,-9.022419095997056715e+00,1.125625435128217333e+00,-4.442373404511235080e+00
6.969576973421761750e+02,2.837349515525257857e+02,1.337746570815264135e+02,2.431321577692514069e+01,-8.457683118892877161e+00,4.163298911693022575e+00,5.916798876229474757e+00,-6.886779768812175462e+00,1.118301629465627389e+00,2.581737840330670331e+00
7.655327496951157400e+02,3.072466342828889765e+02,1.539335639924472048e+02,1.967513672985142748e+01,-1.805866461419394753e+01,1.513731208703970843e+01,8.922896743021709653e+00,-6.568435253358268611e+00,-2.164473329568532556e+00,4.839713163458499778e+00
7.304829027742107428e+02,2.841617575716264810e+02,1.311154558908595789e+02,2.794227729943346361e+01,-2.486129090205648851e+01,2.110523717182688586e+01,1.161176027451674031e+00,-7.061902332084939893e+00,7.533767269655680110e-01,-1.275881083186283238e+00
8.377312239127486464e+02,3.574855445780825676e+02,1.535601150546189615e+02,2.961906406668357761e+01,-2.104682117678283504e+01,1.613268180497578541e+01,7.975505388171506560e+00,-4.385597711494128248e+00,2.233610345298845168e+00,2.547905207392628935e+00
7.160974458000818004e+02,3.556217079941890802e+02,1.446746022393534759e+02,3.617912543811972625e+01,-2.745159163376786537e+01,1.007770825789770974e+01,3.825797019697614765e+00,-1.111974706524134149e+01,-2.974072745835580900e+00,-2.556960209758384117e+00
7.275470236153732912e+02,2.497949807710556058e+02,1.340318699362622681e+02,1.705952506283352932e+01,-6.507023795912274977e+00,3.073915850961501661e-01,4.477225211778581127e+00,-3.669551833781952155e+00,1.918763086692649278e+00,3.768722499851461905e+00
7.266674755876472318e+02,3.328272518486128320e+02,1.359213204832140605e+02,3.627643285921666916e+01,-2.791829117692461182e+01,1.224431483347164296e+01,-2.134037170756098334e+00,-7.937664578362687351e+00,7.431540282139031284e+00,8.502445702456453702e+00
6.631609556365606295e+02,3.769980578501845798e+02,1.353408517786348568e+02,3.465349268320835563e+01,-2.607213220226184447e+01,2.096394718937000690e+01,3.743230782193640582e+00,-8.196119835927333952e+00,9.114222373040364644e+00,2.866069504127398027e+00
6.191017318678027550e+02,3.293487899096162437e+02,1.577281359101007752e+02,3.596872619507106350e+01,-2.159484768079153838e+01,2.020011300192546244e+01,7.084803831629547410e+00,-9.042041869927000874e+00,-1.364495626936285788e+00,1.688512579104026745e+00
6.481420934967619587e+02,3.317564922428201157e+02,1.452405288171001700e+02,3.816587198727222585e+01,-2.365874934397900020e+01,2.022143681638230817e+01,4.865798977526215374e+00,-1.223356427510727151e+00,2.853785993136544796e+00,-2.110616326879033444e+00
7.345519652846601275e+02,3.542063467690080643e+02,1.795495392177556369e+02,4.188405160264424154e+01,-1.375437866054859626e+01,1.798912935762681187e+01,4.784900336630137474e+00,-1.030860840562050029e+01,3.419013638821809309e+00,3.553214447771709139e+00
7.976524863837694284e+02,4.040473712535905406e+02,1.854222770881141287e+02,3.925573400916086086e+01,-3.090336674235630454e+01,1.356504217888764785e+01,3.216912227141202063e+00,-1.414140442094481465e+01,2.083841571207582177e+00,8.577546927018310896e+00
6.560534055838010090e+02,3.301576546060568376e+02,1.314792599140492655e+02,3.355393893112304937e+01,-1.783845675095161454e+01,1.030248430675294813e+01,1.795476516465518868e+00,-1.151721204485028949e+01,5.941120441058875379e+00,2.274969154490350753e+00
5.089942686821754023e+02,3.112888955447252783e+02,1.442487123057277074e+02,3.557893101996454988e+01,-1.842711573007334636e+01,1.880195259895446824e+01,6.100317824777628850e+00,-4.600165779363613261e+00,4.570565147251154592e+00,-1.442264332362032775e+00
6.636760435373480504e+02,2.950025245174538213e+02,1.314068403378363143e+02,3.674872093565176101e+01,-1.751629959074139720e+01,1.006607238544698468e+01,8.561334091546159542e+00,-1.024478904837276083e+01,6.978348791491817416e+00,5.867923858773983703e+00
6.790489207806624563e+02,3.843689623489847236e+02,1.422345666721350597e+02,3.263970428808499946e+01,-1.992132370718911716e+01,1.283550483454223823e+01,1.330976767075985379e+01,-9.547387781369693016e+00,5.660584686298178347e+00,5.805810019906461505e+00
6.132520509400153514e+02,2.465631495104770465e+02,1.342212919586532109e+02,2.395181908586298647e+01,-2.135334891323761752e+01,1.012495415471307147e+01,6.416144731783468558e-01,6.501257095017987098e-02,1.933412601449853829e+00,4.623957271262995050e-01
7.049453952177540259e+02,3.311032424518702442e+02,1.514392505865965006e+02,4.113332953097388867e+01,-2.773318820761223691e+01,1.080781163389810651e+01,-2.635488539958590337e+00,-2.700831998470631490e+00,-1.701117710293881036e+00,-1.485373881438565746e+00
8.647118855701377242e+02,3.246048796011953073e+02,1.659869697867026161e+02,3.165057318342091364e+01,-2.864610812952878405e+01,1.301759973355684608e+01,6.327747789037610815e+00,-1.914624121212809449e+00,4.708491899345836451e+00,-8.218830428463972382e-01
5.996284415794541474e+02,3.512455169729850581e+02,1.583802926341292050e+02,3.865357613072606568e+01,-1.453944033051262785e+01,1.567566354060616263e+01,3.525138328596477688e+00,2.808177323119744884e-01,7.718724977938940413e+00,3.142389973602041753e+00
