-2.328736572470241073e-01,-1.222934529004951587e+00,-6.692229305588770494e-01,-1.420571573446380853e-01,2.048915966107791309e-01
-1.496988835409107654e-01,-2.554307852864399764e-01,-5.462943070109171906e-01,-1.769129912296073248e-01,5.777583740394449073e-03
-8.892575311166673879e-01,-3.981926492887276070e-01,-9.325262346235660416e-02,4.675138971425572137e-02,-1.698224379510719639e-02
-2.587369565581673636e-01,1.267096651283972530e+00,1.217796109496136758e-01,-3.126432693769636284e-01,-2.498195499793732233e-01
-9.500376784354990223e-01,2.455608882049141961e+00,-7.864341848545868263e-01,6.513633313380166878e-02,4.836377007145155338e-02
8.199802779997941160e-01,5.429313283772257970e-01,9.850537868879049030e-01,-5.053113599986388538e-01,2.254565471559962786e-01
-1.243852502342031707e+00,-9.869791696923183588e-01,4.065019353732114427e-01,2.782759053681960193e-01,2.034173436677602642e-02
-8.759886743546727583e-01,-9.527360714951249587e-01,5.274603045629910891e-01,7.702574994033166422e-02,-1.224522356831956454e-01
3.780465605595178857e+00,-4.493636569427783001e-01,5.440840811303239433e-02,6.697353997932750103e-01,-1.155772024877102649e-01
-2.551585025356195580e-01,-1.087376872872946265e+00,-7.129931636942667961e-01,-2.483036853078665618e-01,1.812699042046128639e-01
-1.506271719004882437e-01,-1.854704215979522675e-01,-4.488295310381102965e-01,-4.912299573056512769e-01,-3.907317324480845122e-01
-8.951882656416954021e-01,-1.958918515447775344e-01,-7.523898986696710145e-02,-6.154643225584963823e-02,-9.063412143638484297e-02
-1.635895962656863933e-01,8.748104422742292163e-01,6.316174930288467881e-02,-4.223498950200416796e-02,-2.708921661017869575e-01
-9.241360886863213553e-01,2.043467335608593949e+00,-8.181327852227585629e-01,3.288444024495639773e-01,1.809582390879714009e-01
1.165398592751391238e+00,5.428831580677028201e-01,8.594594438930163172e-01,-2.171651847393489890e-02,5.212300242817204943e-01
-1.226200910097647423e+00,-7.840905179203297992e-01,5.152869559995295612e-01,1.104714930483504665e-01,-2.106366596576490502e-01
-8.344907776569751023e-01,-9.983161680963914542e-01,4.037147481784071346e-01,1.364840814693732141e-01,-9.797939630116812848e-02
3.283992720033042101e+00,-2.100151039181274715e-01,2.135715724482649680e-01,2.892316058780208254e-01,1.774159083707688156e-01
-3.850479058829963108e-01,-1.115094732949212686e+00,-5.606988621084452173e-01,-1.745511296790134004e-01,1.621383218285989414e-01
-9.875035409466881298e-02,-4.113837830830284759e-01,-6.596325948575351150e-01,-4.492369377543043996e-01,-1.159389919991571649e-01
-9.826349785646280033e-01,-1.962376530635566996e-01,2.049183298928237626e-02,9.057971632368251591e-02,-6.854708171880245782e-02
-2.277369756182169858e-01,9.973235545693615034e-01,1.422908258309905083e-01,-2.489395904748097077e-01,-3.028796899463528924e-01
-8.911176393087923975e-01,1.745426201640576158e+00,-4.363999537038220078e-01,-3.940488045573107417e-02,-3.101967403553529401e-01
1.301324301366381775e+00,1.014977025084058182e+00,8.174286794428189395e-01,1.656066151861541047e-01,4.140552881348690262e-01
-1.282887449971766181e+00,-7.713451854228634552e-01,5.206459048214873153e-01,1.815814290627080496e-01,-8.218168683109465522e-02
-9.480182829464245398e-01,-1.056569317303776456e+00,2.599219803688179731e-01,2.266053876211124307e-01,-3.336023191173186769e-02
3.514869285021111622e+00,-2.070961094715580986e-01,-1.040478127835935684e-01,2.477593901702029866e-01,3.369108127990239065e-01
-4.543856602470648931e-01,-1.034723647474330210e+00,-4.093257852287804366e-01,-2.057230188620472466e-01,1.331279857262528121e-01
-1.537027212865768044e-01,-5.104109459805221682e-01,-6.881262052321510669e-01,-3.822281728623461161e-01,-7.315254867692520813e-02
-9.796320204832165146e-01,-3.730632261711921416e-01,1.133353641689777147e-01,-4.224656953975386778e-03,-2.135693137867852864e-01
-2.924460135714462838e-01,1.269461507892952756e+00,4.465481202706370056e-02,-2.424213353992838438e-01,-4.244204946505718556e-01
-1.090951279971433374e+00,1.483807789123100962e+00,-2.518409562545857461e-01,1.286312373375233242e-01,-3.058825893740401702e-01
1.212344296717500436e+00,1.044144514073933827e+00,7.014517322110307429e-01,3.085653520686074680e-01,4.019537113558471764e-01
-1.231630619463664145e+00,-7.669400643871454593e-01,4.350703650882367102e-01,1.972103466039047959e-01,-8.907944349547412821e-02
-9.739007185224115570e-01,-9.800799974658739311e-01,3.022794521700309933e-01,1.707485479273897766e-01,3.159076937648534061e-02
3.964304736828315523e+00,-1.321959296109230519e-01,-2.474987789498190038e-01,2.944170014022881587e-02,5.394319235252154066e-01
-4.037117131676126180e-01,-1.029985242114265231e+00,-4.302706533440062153e-01,-2.074593314443857472e-01,6.303172395045043841e-02
-7.124262787725914314e-02,-4.812557075246482463e-01,-7.294854005034784317e-01,-5.643288096597729453e-01,-6.228601341006208963e-02
-9.435816651747211958e-01,-2.733662208888383294e-01,2.515906771706510545e-02,-3.810064771154611507e-02,-2.171260246052193477e-01
-3.042771132639912057e-01,1.153382980238109701e+00,-7.591097602734173111e-03,-6.884235169716099167e-02,-4.430968869656153886e-01
-1.040187021298185410e+00,1.347676146621548998e+00,-3.639685299727284939e-01,2.349104692648917581e-01,-3.202047827871724595e-01
1.289342484190575400e+00,8.908029178942702409e-01,8.976262533405823252e-01,3.108324170202119152e-01,3.322633032517903207e-01
-1.297660780027233063e+00,-8.721484904005710748e-01,5.479565175058064286e-01,2.130173243072272238e-01,-1.337874577688505928e-01
-9.662011390888703977e-01,-8.774058345062050179e-01,2.488724765787319604e-01,1.692690965505809497e-01,8.287215855048534266e-03
3.737519575707298536e+00,1.422994506805991544e-01,-1.882986337192336379e-01,-4.929816663004509686e-02,7.729189224796346736e-01
-3.405720220406160403e-01,-1.138735895467877679e+00,-5.468298670677366191e-01,-1.904672406908450855e-01,1.653894521905409365e-01
-7.282783822538664575e-02,-2.599121672232008184e-01,-6.253536326623626573e-01,-4.385839432605629362e-01,-1.889817407537689731e-01
-9.704482241793168651e-01,-3.905317913544771313e-01,1.432569026735473934e-02,3.628668540810398024e-02,-1.092326320035806181e-01
-3.153949471879080035e-01,1.062843042756293599e+00,1.520297649366008086e-01,-6.183963064840129753e-02,-2.445235199770819101e-01
-9.477376969080580915e-01,2.019309733978011501e+00,-5.183202210027978429e-01,1.722968867612604260e-01,-2.744445861142164045e-01
1.140558730367519757e+00,6.129447275786733540e-01,9.319066616790353530e-01,2.355219405948880684e-01,2.406600571409401035e-01
-1.303863417237725031e+00,-8.961735522323167613e-01,4.780378406399754532e-01,2.802040692753133833e-01,-1.029377290491766475e-02
-8.731520452132411902e-01,-9.377380400094090795e-01,2.804158160614096951e-01,1.567542675465138091e-01,6.276821853013971053e-02
3.683437460624731763e+00,-7.200605802569694236e-02,-1.662120528514781093e-01,-1.901730349862683356e-01,3.586585238919471341e-01
-2.630313059119831487e-01,-1.100073030852018574e+00,-6.654761105711849423e-01,-2.358515190808397888e-01,1.506344400524426419e-01
-1.764160127708977455e-01,-2.353569437820048904e-01,-5.036605585276789920e-01,-4.537189457988617947e-01,-2.449883296410564071e-01
-8.921095792540324476e-01,-3.441747933331373299e-01,-8.321208015810839520e-02,1.001741621051958353e-01,-3.481086681960440798e-02
-1.311979840209704096e-01,9.753375251423185288e-01,2.035583735244140269e-01,-9.140549796996287613e-02,-1.482166081646663913e-01
-8.764972312445679092e-01,1.857333571040686859e+00,-6.158792486400912480e-01,2.439970232958703633e-01,1.130004168728583197e-01
1.104406623487531824e+00,6.181383451686013331e-01,9.420354989667506507e-01,8.528275580269006895e-02,4.142979773440166880e-01
-1.199420852066614973e+00,-8.851619782748423315e-01,5.283711014543355233e-01,1.658982616985513192e-01,-1.257818933350810797e-01
-8.542011812176941721e-01,-9.473150716351547151e-01,3.262354412095721523e-01,1.509543877055942174e-01,-3.419163611923748541e-02
3.288467522999225956e+00,6.127237652555093256e-02,-1.319724172580090948e-01,3.466937224176395993e-02,-8.994350018967217641e-02
-2.602282245847627462e-01,-1.099283858236306921e+00,-6.504080176169524385e-01,-1.853127938547691755e-01,1.862717256324349646e-01
-7.830023539052147208e-02,-2.873555985162151716e-02,-5.933713001410344523e-01,-2.153016364343929290e-01,-2.257079867198887313e-01
-9.954347424100344899e-01,-3.744596855560847759e-01,-7.690398868184240844e-02,4.808380635964089322e-02,7.278164411544184309e-02
-1.533008055209030829e-01,9.415387333594962271e-01,1.798200749933479836e-01,-2.001458985960202497e-01,-6.284032499824140916e-02
-9.302686179299327618e-01,2.414032608495782828e+00,-6.890235454539110904e-01,2.426289496231456566e-01,4.564472405911372821e-01
8.648959312893887974e-01,3.589241096352486227e-01,1.160302691594496727e+00,-5.734907796778603295e-01,3.368692367716529801e-01
-1.221772223767800591e+00,-1.030593884366610036e+00,3.528204020773798577e-01,2.284452615022742883e-01,4.988237420065830263e-02
-8.850681074135350324e-01,-8.507911439122566311e-01,5.127066073915427236e-01,5.249881730839434102e-02,-2.293969169513466189e-01
3.659477025728100852e+00,-3.306313195676462424e-01,-1.959429241630250562e-01,6.025942737695887397e-01,-5.843069926418464899e-01
-2.359058264342420719e-01,-1.087912441634240501e+00,-6.698575737451997192e-01,-1.150348026105303401e-01,2.167807597505426453e-01
-8.484188254584168476e-02,-2.315078024552114366e-01,-5.703335775723225032e-01,-1.220824777364927505e-01,-4.235554124954148819e-02
-8.876094715210315345e-01,-5.677504231927207878e-02,-1.905716506286724010e-01,-3.388857491764495078e-02,7.206955095595364569e-02
-6.089745436343203810e-02,1.107581230040025622e+00,2.889234134323844239e-01,-3.069044866305021824e-01,-2.765652211754702217e-01
-9.932777434063884137e-01,2.006443521587105039e+00,-4.508687725149073122e-01,5.942690352056844566e-02,-6.947618849748485315e-02
7.862478790807997386e-01,6.970979422965468686e-01,9.732748485038811292e-01,-5.026998046915774898e-01,-7.785566816897709908e-03
-1.249563187245003038e+00,-1.027146075849402207e+00,3.964305348712321986e-01,3.273743096326494073e-01,1.030358776311481317e-01
-7.564356631937491082e-01,-9.799927606678926484e-01,3.780592749300580313e-01,1.065748216653972652e-01,-2.508910676163854988e-03
3.482283349628887414e+00,-4.277885709976571582e-01,-1.550564972764508220e-01,5.872341117681341149e-01,6.805240077914061214e-03
-1.926693965643495599e-01,-1.054307969910666998e+00,-7.750381635197369778e-01,-1.769875722700934573e-01,1.422121623165247817e-01
-1.177403695863488003e-01,2.066671707773833425e-02,-4.397186534709868755e-01,5.304746299981567825e-02,-1.723371339580289929e-01
-8.856732358062020527e-01,-1.363581297552534100e-01,-1.377450939067981495e-01,4.453583362661953787e-02,5.702169028641714855e-03
-5.442356233438498669e-02,8.654788411933319603e-01,4.710721525988361136e-01,-3.200821685040983189e-01,-3.513327469758008303e-02
-8.276313654232720918e-01,2.076096395508263193e+00,-7.174256410224806313e-01,9.559444701732548733e-02,2.465972869629000364e-01
9.461426913765345059e-01,5.651995732189802890e-01,1.186063311473210646e+00,-3.830324453641147930e-01,3.304926989640468715e-01
-1.231166141048896101e+00,-9.167688958631345919e-01,4.351146494354808936e-01,2.825260698902293255e-01,4.934932850199605543e-03
-7.546940361037235423e-01,-8.966389072164100416e-01,4.813010528214602957e-01,3.685036207964698801e-02,-2.590803431633440651e-02
3.117855415490641491e+00,-5.233676242528492173e-01,-5.036236144089822897e-01,3.675480105246710649e-01,-4.965608071503685994e-01
-2.212132151513364897e-01,-9.657174368236401962e-01,-7.286262166036078236e-01,-1.275499461648320343e-01,1.614318067603508766e-01
8.556144951256318409e-02,-1.002991915627762659e-01,-6.649610640812548823e-01,-8.396806107072739278e-02,7.087593077189349722e-02
-9.943601908264315670e-01,-4.771378744927670668e-02,-1.370369933765618053e-01,1.406145325779820932e-01,1.030119473003371505e-01
2.641730705391721196e-02,6.728553757406788849e-01,2.023157937635378656e-01,-3.179717146581797493e-01,-4.469582124039997439e-02
-1.014300426625302398e+00,1.652025248076482322e+00,-4.179666945438115788e-01,2.232184869253611981e-01,3.696947303384985339e-01
7.273500093547679013e-01,8.338658868727381046e-01,1.151873232209902342e+00,-5.332744519028663754e-01,1.502483790297204184e-02
-1.197675640110108519e+00,-9.588299090141484404e-01,3.249021357617130068e-01,3.114876834137981776e-01,9.914010059528546859e-02
-7.471844850942871430e-01,-8.557512898527829259e-01,4.695452762942736724e-01,5.034198880127768554e-03,-2.228907720146131033e-01
3.335405191886217757e+00,-2.304348959872744851e-01,-2.000454694241885767e-01,3.824092719993361089e-01,-5.515927604143242569e-01
-1.931963532641135517e-01,-1.120047322816125179e+00,-7.566142212174850057e-01,-2.279970115278187326e-01,1.681591804912985211e-01
-2.864427343550160487e-01,-1.376958918537839194e-01,-5.421809081464316060e-01,-9.047248458658530001e-02,-2.319952393655950670e-02
-9.504465420880490178e-01,-1.246119817119219625e-01,-6.392520383138250439e-02,8.649293608043564022e-04,-4.891619989860505197e-02
6.104860398410823924e-02,1.120316853985250161e+00,3.280733794836402373e-01,-3.775355783562846512e-01,-2.122683501058621747e-01
-9.072259899834878016e-01,1.986602392143209217e+00,-6.743525306381048523e-01,2.835498205887636569e-01,4.703872937874933879e-01
1.128549619576681540e+00,8.249441007187138242e-01,1.173530459053776065e+00,-2.291284104795587168e-02,1.168662538244020967e-03
-1.257278668413037259e+00,-8.775565638667451873e-01,4.592054285416265480e-01,2.008256084462749502e-01,-1.145886072921981080e-01
-7.033462067632783032e-01,-1.027204085363432995e+00,5.689884812811345505e-01,1.317861954074886766e-01,-3.374136841328931324e-02
3.108338271306192446e+00,-6.447475012351654433e-01,-4.927248845267717114e-01,1.018913617153125589e-01,-2.070010871705230404e-01
-2.005373008384278566e-01,-1.122289436529302353e+00,-7.923308514730396102e-01,-2.125457864085554260e-01,1.483476144192715507e-01
-2.233809155963574211e-01,-2.382903393743856235e-01,-5.601139710226930024e-01,-8.470973348683276394e-02,-8.112863745110325542e-02
-9.077975341161057532e-01,-9.217502321287303346e-02,-1.995987913630239141e-01,2.350373560271463644e-02,7.867751910499763690e-02
-4.388988266408033745e-02,1.073042292498238348e+00,3.133561639393964149e-01,-3.533601904005298500e-01,-9.431770424052499102e-02
-9.683526764776818618e-01,2.284797901469260317e+00,-5.655346152651548053e-01,2.005803980819648169e-01,2.885960583427819026e-01
1.082390119793598560e+00,7.108702536418513018e-01,1.099648975772241855e+00,-3.016828504481029738e-02,4.077870672480463088e-02
-1.178045360505956207e+00,-9.980523185660231666e-01,4.375794450270314995e-01,2.280267550929107045e-01,-5.635091216892543220e-02
-7.492265605499621728e-01,-9.964039836358555835e-01,4.597874355649534950e-01,1.037598292918333331e-01,-7.693137654927488522e-02
3.188840110954975771e+00,-6.214993462909091937e-01,-1.927937911797083792e-01,1.249132772713048567e-01,-2.476712681820238682e-01
-2.761962781608190420e-01,-9.790629652207532008e-01,-6.609368533979124161e-01,-8.061575485224214965e-02,1.766734056297669386e-01
-1.127699653480088715e-01,-1.381743162501707090e-01,-4.975568840984358476e-01,-6.258988901672585259e-02,6.554894835402329256e-02
